Date,Open,High,Low,Close,Adj Close,Volume
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,47883.554688,7581629
2019-10-30,50700.000000,50800.000000,50200.000000,50400.000000,47227.621094,8959435
2019-10-31,51000.000000,51400.000000,50300.000000,50400.000000,47227.621094,10304777
2019-11-01,50600.000000,51200.000000,50400.000000,51200.000000,47977.257813,8467846
2019-11-04,51700.000000,52300.000000,51400.000000,52300.000000,49008.023438,13012411
2019-11-05,52400.000000,52700.000000,52100.000000,52700.000000,49382.847656,10581034
2019-11-06,52900.000000,53500.000000,52700.000000,53300.000000,49945.078125,14361133
2019-11-07,53400.000000,53400.000000,52400.000000,52900.000000,49570.253906,9257116
2019-11-08,53200.000000,53300.000000,52000.000000,52100.000000,48820.609375,11603290
2019-11-11,52200.000000,52200.000000,51400.000000,51600.000000,48352.082031,8185952
2019-11-12,51800.000000,52600.000000,51600.000000,52600.000000,49289.136719,6576148
2019-11-13,52500.000000,52500.000000,52000.000000,52500.000000,49195.433594,6225196
2019-11-14,51900.000000,52800.000000,51900.000000,52800.000000,49476.550781,12010018
2019-11-15,52900.000000,53700.000000,52600.000000,53700.000000,50319.902344,9703360
2019-11-18,53600.000000,53800.000000,53200.000000,53500.000000,50132.492188,7746554
2019-11-19,53200.000000,53500.000000,52700.000000,53500.000000,50132.492188,8907177
2019-11-20,53400.000000,53400.000000,52000.000000,52000.000000,48726.906250,12560070
2019-11-21,51600.000000,52100.000000,50600.000000,51000.000000,47789.851563,14298646
2019-11-22,51000.000000,51600.000000,50900.000000,51600.000000,48352.082031,8478310
2019-11-25,52200.000000,52600.000000,51700.000000,51800.000000,48539.496094,9050625
2019-11-26,51900.000000,52900.000000,51800.000000,51800.000000,48539.496094,27372226
2019-11-27,51800.000000,52300.000000,51600.000000,52200.000000,48914.312500,7546261
2019-11-28,51900.000000,52100.000000,51300.000000,51300.000000,48070.968750,6833885
2019-11-29,51200.000000,51400.000000,50200.000000,50300.000000,47133.914063,11179334
2019-12-02,50900.000000,51300.000000,50400.000000,50400.000000,47227.621094,18877252
2019-12-03,49800.000000,50300.000000,49500.000000,49900.000000,46759.089844,12059812
2019-12-04,49600.000000,49850.000000,49000.000000,49450.000000,46337.414063,13246549
2019-12-05,50200.000000,50400.000000,49500.000000,49500.000000,46384.265625,10449715
2019-12-06,50100.000000,50900.000000,49950.000000,50400.000000,47227.621094,11414563
2019-12-09,50900.000000,51400.000000,50700.000000,51200.000000,47977.257813,8470627
2019-12-10,51000.000000,51600.000000,50700.000000,51500.000000,48258.375000,6882771
2019-12-11,51500.000000,52200.000000,51400.000000,51900.000000,48633.199219,11379521
2019-12-12,53000.000000,53300.000000,52700.000000,53300.000000,49945.078125,29178697
2019-12-13,54500.000000,54800.000000,53900.000000,54700.000000,51256.953125,18120261
2019-12-16,54500.000000,54900.000000,54300.000000,54700.000000,51256.953125,11512405
2019-12-17,55800.000000,56700.000000,55400.000000,56700.000000,53131.070313,19358433
2019-12-18,56700.000000,57200.000000,56000.000000,56300.000000,52756.246094,15558208
2019-12-19,57000.000000,57300.000000,55500.000000,56000.000000,52475.132813,14180520
2019-12-20,56100.000000,56500.000000,55600.000000,56000.000000,52475.132813,12095519
2019-12-23,56100.000000,56400.000000,55100.000000,55500.000000,52006.597656,9839252
2019-12-24,55600.000000,55700.000000,54800.000000,55000.000000,51538.074219,11868463
2019-12-26,54700.000000,55400.000000,54400.000000,55400.000000,51912.890625,9645034
2019-12-27,55700.000000,56900.000000,55500.000000,56500.000000,53284.140625,12313056
2019-12-30,56200.000000,56600.000000,55700.000000,55800.000000,52623.984375,8356767
2020-01-02,55500.000000,56000.000000,55000.000000,55200.000000,52058.128906,12993228
2020-01-03,56000.000000,56600.000000,54900.000000,55500.000000,52341.054688,15422255
2020-01-06,54900.000000,55600.000000,54600.000000,55500.000000,52341.054688,10278951
2020-01-07,55700.000000,56400.000000,55600.000000,55800.000000,52623.984375,10009778
2020-01-08,56200.000000,57400.000000,55900.000000,56800.000000,53567.058594,23501171
2020-01-09,58400.000000,58600.000000,57400.000000,58600.000000,55264.605469,24102579
2020-01-10,58800.000000,59700.000000,58300.000000,59500.000000,56113.382813,16000170
2020-01-13,59600.000000,60000.000000,59100.000000,60000.000000,56584.921875,11359139
2020-01-14,60400.000000,61000.000000,59900.000000,60000.000000,56584.921875,16906295
2020-01-15,59500.000000,59600.000000,58900.000000,59000.000000,55641.847656,14300928
2020-01-16,59100.000000,60700.000000,59000.000000,60700.000000,57245.082031,14381774
2020-01-17,61900.000000,62000.000000,61000.000000,61300.000000,57810.933594,16025661
2020-01-20,62000.000000,62800.000000,61700.000000,62400.000000,58848.320313,12528855
2020-01-21,62000.000000,62400.000000,61200.000000,61400.000000,57905.242188,11142693
2020-01-22,60500.000000,62600.000000,60400.000000,62300.000000,58754.015625,15339565
2020-01-23,61800.000000,61800.000000,60700.000000,60800.000000,57339.390625,14916555
2020-01-28,59400.000000,59400.000000,58300.000000,58800.000000,55453.226563,23664541
2020-01-29,59100.000000,59700.000000,58800.000000,59100.000000,55736.156250,16446102
2020-01-30,58800.000000,58800.000000,56800.000000,57200.000000,53944.296875,20821939
2020-01-31,57800.000000,58400.000000,56400.000000,56400.000000,53189.835938,19749457
2020-02-03,55500.000000,57400.000000,55200.000000,57200.000000,53944.296875,23995260
2020-02-04,57100.000000,59000.000000,56800.000000,58900.000000,55547.535156,21800192
2020-02-05,60000.000000,60200.000000,58900.000000,59500.000000,56113.382813,19278165
2020-02-06,60100.000000,61100.000000,59700.000000,61100.000000,57622.312500,14727159
2020-02-07,61100.000000,61200.000000,59700.000000,60400.000000,56962.156250,16402493
2020-02-10,59200.000000,59800.000000,59100.000000,59700.000000,56302.003906,13107121
2020-02-11,59800.000000,60700.000000,59700.000000,59900.000000,56490.617188,11071231
2020-02-12,60300.000000,60700.000000,59700.000000,60500.000000,57056.464844,12904207
2020-02-13,61200.000000,61600.000000,60500.000000,60700.000000,57245.082031,18449775
2020-02-14,60900.000000,61900.000000,60200.000000,61800.000000,58282.476563,13276067
2020-02-17,61600.000000,62000.000000,61200.000000,61500.000000,57999.550781,8740596
2020-02-18,60800.000000,60900.000000,59700.000000,59800.000000,56396.308594,16674266
2020-02-19,59800.000000,60400.000000,59400.000000,60200.000000,56773.539063,12951496
2020-02-20,60700.000000,61300.000000,59600.000000,60000.000000,56584.921875,14591924
2020-02-21,58800.000000,59800.000000,58500.000000,59200.000000,55830.460938,13777393
2020-02-24,57400.000000,58100.000000,56800.000000,56800.000000,53567.058594,25627537
2020-02-25,56200.000000,58000.000000,56200.000000,57900.000000,54604.453125,23885408
2020-02-26,56000.000000,57000.000000,56000.000000,56500.000000,53284.140625,25483102
2020-02-27,56300.000000,56900.000000,55500.000000,55900.000000,52718.285156,23209541
2020-02-28,55000.000000,55500.000000,54200.000000,54200.000000,51115.046875,30054227
2020-03-02,54300.000000,55500.000000,53600.000000,55000.000000,51869.519531,30403412
2020-03-03,56700.000000,56900.000000,55100.000000,55400.000000,52246.746094,30330295
2020-03-04,54800.000000,57600.000000,54600.000000,57400.000000,54132.910156,24765728
2020-03-05,57600.000000,58000.000000,56700.000000,57800.000000,54510.144531,21698990
2020-03-06,56500.000000,57200.000000,56200.000000,56500.000000,53284.140625,18716656
2020-03-09,56500.000000,56500.000000,56500.000000,56500.000000,53284.140625,0
2020-03-10,53800.000000,54900.000000,53700.000000,54600.000000,51492.281250,32106554
2020-03-11,54300.000000,54400.000000,52000.000000,52100.000000,49134.578125,45707281
2020-03-12,52100.000000,52100.000000,52100.000000,52100.000000,49134.578125,0
2020-03-13,47450.000000,51600.000000,46850.000000,49950.000000,47106.949219,59462933
2020-03-16,50100.000000,50900.000000,48800.000000,48900.000000,46116.710938,33339821
2020-03-17,46900.000000,49650.000000,46700.000000,47300.000000,44607.785156,51218151
2020-03-18,47750.000000,48350.000000,45600.000000,45600.000000,43004.542969,40152623
2020-03-19,46400.000000,46650.000000,42300.000000,42950.000000,40505.367188,56925513
2020-03-20,44150.000000,45500.000000,43550.000000,45400.000000,42815.925781,49730008
2020-03-23,42600.000000,43550.000000,42400.000000,42500.000000,40080.992188,41701626
2020-03-24,43850.000000,46950.000000,43050.000000,46950.000000,44277.703125,49801908
2020-03-25,48950.000000,49600.000000,47150.000000,48650.000000,45880.945313,52735922
2020-03-26,49000.000000,49300.000000,47700.000000,47800.000000,45079.324219,42185129
2020-03-27,49600.000000,49700.000000,46850.000000,48300.000000,45550.867188,39896178
2020-03-30,47050.000000,48350.000000,46550.000000,47850.000000,45459.660156,26797395
2020-03-31,48000.000000,48500.000000,47150.000000,47750.000000,45364.656250,30654261
2020-04-01,47450.000000,47900.000000,45800.000000,45800.000000,43512.066406,27259532
2020-04-02,46200.000000,46850.000000,45350.000000,46800.000000,44462.109375,21621076
2020-04-03,47400.000000,47600.000000,46550.000000,47000.000000,44652.117188,22784682
2020-04-06,47500.000000,48800.000000,47250.000000,48700.000000,46267.199219,23395726
2020-04-07,49650.000000,50200.000000,49000.000000,49600.000000,47122.242188,31524034
2020-04-08,49600.000000,49750.000000,48600.000000,48600.000000,46172.195313,25010314
2020-04-09,49750.000000,49800.000000,48700.000000,49100.000000,46647.214844,22628058
2020-04-10,48950.000000,49250.000000,48650.000000,49250.000000,46789.722656,17839111
2020-04-13,48650.000000,48900.000000,48300.000000,48300.000000,45887.179688,14431800
2020-04-14,48800.000000,49200.000000,48300.000000,49000.000000,46552.207031,14206216
2020-04-16,49350.000000,49350.000000,48550.000000,49000.000000,46552.207031,23349760
2020-04-17,50800.000000,52000.000000,50300.000000,51400.000000,48832.316406,32041675
2020-04-20,51400.000000,51400.000000,50000.000000,50100.000000,47597.261719,21866354
2020-04-21,49400.000000,49700.000000,48700.000000,49250.000000,46789.722656,27407543
2020-04-22,48700.000000,50000.000000,48350.000000,49850.000000,47359.753906,18613864
2020-04-23,50200.000000,50300.000000,49500.000000,49850.000000,47359.753906,18754442
2020-04-24,49650.000000,49750.000000,49000.000000,49350.000000,46884.722656,15618347
2020-04-27,49350.000000,50000.000000,49100.000000,49850.000000,47359.753906,14049471
2020-04-28,49850.000000,50100.000000,49300.000000,50100.000000,47597.261719,16095399
2020-04-29,49900.000000,50500.000000,49600.000000,50000.000000,47502.261719,15604533
2020-05-04,48900.000000,49100.000000,48500.000000,48500.000000,46077.191406,26083749
2020-05-06,49000.000000,49200.000000,48500.000000,49200.000000,46742.218750,18070225
2020-05-07,49200.000000,49300.000000,48700.000000,48800.000000,46362.203125,13884411
2020-05-08,49100.000000,49350.000000,48800.000000,48800.000000,46362.203125,15319700
2020-05-11,48900.000000,49250.000000,48300.000000,48400.000000,45982.187500,16357743
2020-05-12,48400.000000,48500.000000,47550.000000,47900.000000,45507.164063,23433590
2020-05-13,47250.000000,48550.000000,47200.000000,48550.000000,46124.691406,20223277
2020-05-14,47750.000000,48100.000000,47650.000000,48000.000000,45602.167969,19305974
2020-05-15,48400.000000,48450.000000,47700.000000,47850.000000,45459.660156,18463118
2020-05-18,47950.000000,49100.000000,47600.000000,48800.000000,46362.203125,20481981
2020-05-19,50100.000000,50500.000000,49700.000000,50300.000000,47787.269531,25168295
2020-05-20,50000.000000,50200.000000,49800.000000,50000.000000,47502.261719,14896899
2020-05-21,50300.000000,50400.000000,49850.000000,49950.000000,47454.757813,14949266
2020-05-22,49600.000000,49800.000000,48600.000000,48750.000000,46314.703125,19706284
2020-05-25,48750.000000,48900.000000,48450.000000,48850.000000,46409.707031,14337913
2020-05-26,48700.000000,49450.000000,48600.000000,49250.000000,46789.722656,15127490
2020-05-27,48950.000000,50000.000000,48800.000000,49900.000000,47407.250000,19548479
2020-05-28,51100.000000,51200.000000,49900.000000,50400.000000,47882.277344,31309318
2020-05-29,50000.000000,50700.000000,49700.000000,50700.000000,48167.289063,27596961
2020-06-01,50800.000000,51200.000000,50600.000000,51200.000000,48642.312500,16949183
2020-06-02,51000.000000,51500.000000,50800.000000,51400.000000,48832.316406,14247933
2020-06-03,51800.000000,55000.000000,51700.000000,54500.000000,51777.457031,49257814
2020-06-04,55800.000000,57000.000000,54600.000000,54600.000000,51872.464844,40220334
2020-06-05,54400.000000,55900.000000,54000.000000,55500.000000,52727.503906,22743629
2020-06-08,56400.000000,56500.000000,54700.000000,54900.000000,52157.472656,25634965
2020-06-09,55800.000000,56500.000000,54400.000000,55500.000000,52727.503906,23998831
2020-06-10,55100.000000,55900.000000,54900.000000,55400.000000,52632.500000,16742493
2020-06-11,54500.000000,55100.000000,53200.000000,54300.000000,51587.445313,33815123
2020-06-12,52100.000000,52800.000000,51500.000000,52300.000000,49687.363281,26976019
2020-06-15,51400.000000,52000.000000,49900.000000,49900.000000,47407.250000,28772921
2020-06-16,51200.000000,52100.000000,50600.000000,52100.000000,49497.351563,21808375
2020-06-17,52100.000000,52900.000000,51300.000000,52200.000000,49592.351563,26672595
2020-06-18,52200.000000,52300.000000,51600.000000,52300.000000,49687.363281,15982926
2020-06-19,52600.000000,52900.000000,51600.000000,52900.000000,50257.382813,18157985
2020-06-22,52000.000000,52600.000000,51800.000000,52000.000000,49402.347656,13801350
2020-06-23,52500.000000,52800.000000,51100.000000,51400.000000,48832.316406,18086152
2020-06-24,51900.000000,53900.000000,51600.000000,52900.000000,50257.382813,24519552
2020-06-25,52100.000000,53000.000000,51900.000000,51900.000000,49307.343750,18541624
2020-06-26,52800.000000,53900.000000,52200.000000,53300.000000,50637.410156,21575360
2020-06-29,52500.000000,53200.000000,52000.000000,52400.000000,50115.210938,17776925
2020-06-30,53900.000000,53900.000000,52800.000000,52800.000000,50497.769531,21157172
2020-07-01,53400.000000,53600.000000,52400.000000,52600.000000,50306.492188,16706143
2020-07-02,52100.000000,52900.000000,52100.000000,52900.000000,50593.406250,14142583
2020-07-03,53000.000000,53600.000000,52700.000000,53600.000000,51262.886719,11887868
2020-07-06,54000.000000,55000.000000,53800.000000,55000.000000,52601.847656,19856623
2020-07-07,55800.000000,55900.000000,53400.000000,53400.000000,51071.605469,30760032
2020-07-08,53600.000000,53900.000000,52900.000000,53000.000000,50689.050781,19664652
2020-07-09,53200.000000,53600.000000,52800.000000,52800.000000,50497.769531,17054850
2020-07-10,53100.000000,53200.000000,52300.000000,52700.000000,50402.132813,13714746
2020-07-13,53300.000000,53800.000000,53100.000000,53400.000000,51071.605469,12240188
2020-07-14,53700.000000,53800.000000,53200.000000,53800.000000,51454.167969,14269484
2020-07-15,54400.000000,55000.000000,54300.000000,54700.000000,52314.921875,24051450
2020-07-16,54800.000000,54800.000000,53800.000000,53800.000000,51454.167969,16779127
2020-07-17,54200.000000,54700.000000,54100.000000,54400.000000,52028.007813,10096174
2020-07-20,54800.000000,54800.000000,54000.000000,54200.000000,51836.726563,10507530
2020-07-21,55200.000000,55400.000000,54800.000000,55300.000000,52888.761719,18297260
2020-07-22,55300.000000,55500.000000,54700.000000,54700.000000,52314.921875,12885057
2020-07-23,54700.000000,54700.000000,53800.000000,54100.000000,51741.082031,16214932
2020-07-24,54000.000000,54400.000000,53700.000000,54200.000000,51836.726563,10994535
2020-07-27,54300.000000,55700.000000,54300.000000,55600.000000,53175.679688,21054421
2020-07-28,57000.000000,58800.000000,56400.000000,58600.000000,56044.871094,48431566
2020-07-29,60300.000000,60400.000000,58600.000000,59000.000000,56427.433594,36476611
2020-07-30,59700.000000,60100.000000,59000.000000,59000.000000,56427.433594,19285354
2020-07-31,59500.000000,59600.000000,57700.000000,57900.000000,55375.394531,21943345
2020-08-03,57800.000000,57900.000000,56700.000000,56800.000000,54323.351563,21158940
2020-08-04,57200.000000,58100.000000,57000.000000,57300.000000,54801.554688,19419694
2020-08-05,57300.000000,57500.000000,56300.000000,56900.000000,54418.996094,17739706
2020-08-06,57100.000000,58400.000000,57100.000000,58000.000000,55471.035156,21625874
2020-08-07,57900.000000,58400.000000,57100.000000,57500.000000,54992.835938,18751717
2020-08-10,57600.000000,58300.000000,57500.000000,57800.000000,55279.757813,17774291
2020-08-11,58000.000000,59500.000000,57800.000000,58200.000000,55662.312500,24907912
2020-08-12,58200.000000,59000.000000,57700.000000,59000.000000,56427.433594,18573934
2020-08-13,59400.000000,59600.000000,58000.000000,58700.000000,56140.515625,22089460
2020-08-14,58000.000000,58400.000000,57700.000000,58000.000000,55471.035156,15672548
2020-08-18,58900.000000,59900.000000,58000.000000,58400.000000,55853.593750,25307825
2020-08-19,59000.000000,59200.000000,57800.000000,57800.000000,55279.757813,16930719
2020-08-20,57600.000000,57600.000000,55300.000000,55400.000000,52984.402344,30386029
2020-08-21,56200.000000,56900.000000,55800.000000,55900.000000,53462.601563,21142288
2020-08-24,55800.000000,56600.000000,55400.000000,56100.000000,53653.878906,15055896
2020-08-25,56400.000000,56800.000000,56100.000000,56400.000000,53940.804688,14021705
2020-08-26,56400.000000,56500.000000,55700.000000,56400.000000,53940.804688,17651593
2020-08-27,56300.000000,56300.000000,55600.000000,55600.000000,53175.679688,16196568
2020-08-28,56100.000000,56300.000000,55400.000000,55400.000000,52984.402344,14619888
2020-08-31,56000.000000,56100.000000,54000.000000,54000.000000,51645.445313,32671367
2020-09-01,54100.000000,54800.000000,54100.000000,54200.000000,51836.726563,19363117
2020-09-02,54600.000000,55100.000000,54100.000000,54400.000000,52028.007813,16905723
2020-09-03,55600.000000,56700.000000,55500.000000,56400.000000,53940.804688,28384920
2020-09-04,55200.000000,55800.000000,55100.000000,55600.000000,53175.679688,22139109
2020-09-07,56100.000000,57300.000000,55800.000000,56500.000000,54036.441406,18685880
2020-09-08,57400.000000,58700.000000,57200.000000,58700.000000,56140.515625,31517520
2020-09-09,58200.000000,59300.000000,57800.000000,58400.000000,55853.593750,30597399
2020-09-10,59900.000000,60000.000000,59100.000000,59200.000000,56618.710938,29923293
2020-09-11,59300.000000,59400.000000,58200.000000,59000.000000,56427.433594,16017098
2020-09-14,60200.000000,60800.000000,59900.000000,60400.000000,57766.390625,20648281
2020-09-15,60900.000000,61000.000000,60500.000000,61000.000000,58340.230469,17877075
2020-09-16,61100.000000,61300.000000,60600.000000,61000.000000,58340.230469,17041444
2020-09-17,60700.000000,60800.000000,59300.000000,59500.000000,56905.628906,25108356
2020-09-18,59800.000000,59900.000000,59100.000000,59300.000000,56714.347656,18884571
2020-09-21,59100.000000,60000.000000,59000.000000,59200.000000,56618.710938,15140387
2020-09-22,59100.000000,59700.000000,57800.000000,58200.000000,55662.312500,20830381
2020-09-23,58400.000000,58800.000000,57400.000000,58600.000000,56044.871094,20111398
2020-09-24,57700.000000,58600.000000,57600.000000,57800.000000,55279.757813,17564020
2020-09-25,57700.000000,58200.000000,57700.000000,57900.000000,55375.394531,11444683
2020-09-28,58300.000000,58800.000000,57900.000000,58200.000000,56004.726563,12614080
2020-09-29,58300.000000,59000.000000,58200.000000,58200.000000,56004.726563,15503563
2020-10-05,57500.000000,59200.000000,57500.000000,58700.000000,56485.867188,20228289
2020-10-06,59400.000000,59900.000000,58700.000000,59000.000000,56774.550781,14463826
2020-10-07,58700.000000,59900.000000,58500.000000,59900.000000,57640.601563,14861838
2020-10-08,60500.000000,60700.000000,59500.000000,59700.000000,57448.152344,24589924
2020-10-12,60000.000000,60400.000000,59900.000000,60400.000000,58121.746094,16145837
2020-10-13,61000.000000,61400.000000,60400.000000,60900.000000,58602.890625,19247631
2020-10-14,61000.000000,61100.000000,60500.000000,60900.000000,58602.890625,16086716
2020-10-15,60700.000000,60800.000000,59700.000000,60000.000000,57736.832031,17756232
2020-10-16,60000.000000,60400.000000,59000.000000,59500.000000,57255.691406,16554190
2020-10-19,59600.000000,60200.000000,59500.000000,60000.000000,57736.832031,14474985
2020-10-20,60300.000000,60900.000000,60100.000000,60900.000000,58602.890625,19326115
2020-10-21,61200.000000,61500.000000,60600.000000,60900.000000,58602.890625,15703443
2020-10-22,60300.000000,60500.000000,59800.000000,60100.000000,57833.058594,14294095
2020-10-23,60400.000000,60400.000000,59800.000000,60200.000000,57929.289063,9322232
2020-10-26,60400.000000,61100.000000,60100.000000,60400.000000,58121.746094,13268226
2020-10-27,60300.000000,60300.000000,59500.000000,59800.000000,57544.375000,17260416
2020-10-28,59400.000000,59400.000000,58800.000000,59000.000000,56774.550781,14428882
2020-10-29,58200.000000,58500.000000,57500.000000,58100.000000,55908.503906,22636966
2020-10-30,58000.000000,58000.000000,56600.000000,56600.000000,54465.078125,26907844
2020-11-02,56400.000000,57500.000000,56000.000000,57400.000000,55234.902344,20489076
2020-11-03,57900.000000,58900.000000,57600.000000,58800.000000,56582.097656,14950919
2020-11-04,58900.000000,59000.000000,57800.000000,58500.000000,56293.414063,21718561
2020-11-05,59000.000000,60300.000000,58800.000000,60300.000000,58025.515625,20639475
2020-11-06,60700.000000,60800.000000,59600.000000,60100.000000,57833.058594,16910230
2020-11-09,60700.000000,60900.000000,60100.000000,60200.000000,57929.289063,15892961
2020-11-10,60500.000000,60500.000000,59500.000000,60200.000000,57929.289063,19073552
2020-11-11,60700.000000,61400.000000,60400.000000,61300.000000,58987.796875,25628510
2020-11-12,61000.000000,61400.000000,60700.000000,61000.000000,58699.113281,19800573
2020-11-13,61300.000000,63200.000000,61000.000000,63200.000000,60816.128906,31508829
2020-11-16,64000.000000,66700.000000,63900.000000,66300.000000,63799.199219,36354334
2020-11-17,67000.000000,67000.000000,65600.000000,65700.000000,63221.828125,30204089
2020-11-18,65700.000000,66200.000000,64700.000000,64800.000000,62355.781250,22963790
2020-11-19,64100.000000,64800.000000,63900.000000,64600.000000,62163.324219,16590290
2020-11-20,63900.000000,65200.000000,63900.000000,64700.000000,62259.550781,15068682
2020-11-23,64800.000000,67800.000000,64700.000000,67500.000000,64953.929688,27134398
2020-11-24,67900.000000,69500.000000,67000.000000,67700.000000,65146.390625,32158235
2020-11-25,67900.000000,68300.000000,66500.000000,66600.000000,64087.882813,32447065
2020-11-26,66100.000000,68000.000000,66000.000000,68000.000000,65435.078125,19023323
2020-11-27,68000.000000,68400.000000,67600.000000,68200.000000,65627.531250,14063434
2020-11-30,68400.000000,68600.000000,66700.000000,66700.000000,64184.117188,43811016
2020-12-01,67100.000000,68300.000000,67100.000000,67800.000000,65242.625000,22327173
2020-12-02,68400.000000,69900.000000,68300.000000,69500.000000,66878.500000,29703942
2020-12-03,70100.000000,70500.000000,69300.000000,69700.000000,67070.953125,23677989
2020-12-04,70400.000000,72100.000000,70100.000000,71500.000000,68803.062500,28130533
2020-12-07,72400.000000,73500.000000,71900.000000,72900.000000,70150.250000,28490496
2020-12-08,72200.000000,72900.000000,71600.000000,71700.000000,68995.515625,25000338
2020-12-09,72100.000000,73900.000000,72000.000000,73900.000000,71112.531250,24077996
2020-12-10,72700.000000,73800.000000,72500.000000,72900.000000,70150.250000,39882928
2020-12-11,73500.000000,73800.000000,73100.000000,73400.000000,70631.390625,18486672
2020-12-14,73600.000000,74500.000000,73200.000000,73800.000000,71016.304688,21510415
2020-12-15,73800.000000,74100.000000,73300.000000,73800.000000,71016.304688,20863671
2020-12-16,74100.000000,74500.000000,73400.000000,73800.000000,71016.304688,17512081
2020-12-17,73400.000000,73700.000000,72600.000000,73300.000000,70535.164063,24293214
2020-12-18,73300.000000,73700.000000,73000.000000,73000.000000,70246.484375,17613029
2020-12-21,73100.000000,73400.000000,72000.000000,73000.000000,70246.484375,20367355
2020-12-22,72500.000000,73200.000000,72100.000000,72300.000000,69572.882813,16304910
2020-12-23,72400.000000,74000.000000,72300.000000,73900.000000,71112.531250,19411326
2020-12-24,74100.000000,78800.000000,74000.000000,77800.000000,74865.429688,32502870
2020-12-28,79000.000000,80100.000000,78200.000000,78700.000000,75731.484375,40085044
2020-12-29,78800.000000,78900.000000,77300.000000,78300.000000,77242.804688,30339449
2020-12-30,77400.000000,81300.000000,77300.000000,81000.000000,79906.343750,29417421
2021-01-04,81000.000000,84400.000000,80200.000000,83000.000000,81879.335938,38655276
2021-01-05,81600.000000,83900.000000,81600.000000,83900.000000,82767.179688,35335669
2021-01-06,83300.000000,84500.000000,82100.000000,82200.000000,81090.132813,42089013
2021-01-07,82800.000000,84200.000000,82700.000000,82900.000000,81780.687500,32644642
2021-01-08,83300.000000,90000.000000,83000.000000,88800.000000,87601.031250,59013307
2021-01-11,90000.000000,96800.000000,89500.000000,91000.000000,89771.328125,90306177
2021-01-12,90300.000000,91400.000000,87800.000000,90600.000000,89376.718750,48682416
2021-01-13,89800.000000,91200.000000,89100.000000,89700.000000,88488.867188,36068848
2021-01-14,88700.000000,90000.000000,88700.000000,89700.000000,88488.867188,26393970
2021-01-15,89800.000000,91800.000000,88000.000000,88000.000000,86811.828125,33431809
2021-01-18,86600.000000,87300.000000,84100.000000,85000.000000,83852.328125,43227951
2021-01-19,84500.000000,88000.000000,83600.000000,87000.000000,85825.328125,39895044
2021-01-20,89000.000000,89000.000000,86500.000000,87200.000000,86022.632813,25211127
2021-01-21,87500.000000,88600.000000,86500.000000,88100.000000,86910.476563,25318011
2021-01-22,89000.000000,89700.000000,86800.000000,86800.000000,85628.031250,30861661
2021-01-25,87000.000000,89900.000000,86300.000000,89400.000000,88192.921875,27258534
2021-01-26,88800.000000,89200.000000,86500.000000,86700.000000,85529.382813,33178936
2021-01-27,86600.000000,87700.000000,85600.000000,85600.000000,84444.234375,26423070
2021-01-28,83200.000000,85600.000000,83200.000000,83700.000000,82569.890625,31859808
2021-01-29,84500.000000,85000.000000,82000.000000,82000.000000,80892.835938,39615978
2021-02-01,81700.000000,83400.000000,81000.000000,83000.000000,81879.335938,28046832
2021-02-02,84100.000000,86400.000000,83700.000000,84400.000000,83260.429688,26302077
2021-02-03,84800.000000,85400.000000,83400.000000,84600.000000,83457.734375,22112205
2021-02-04,83500.000000,83800.000000,82100.000000,82500.000000,81386.093750,24171688
2021-02-05,83100.000000,84000.000000,82500.000000,83500.000000,82372.593750,18036835
2021-02-08,83800.000000,84200.000000,83000.000000,83000.000000,81879.335938,15338765
2021-02-09,84000.000000,84800.000000,82700.000000,82700.000000,81583.390625,20898332
2021-02-10,82600.000000,82600.000000,81600.000000,81600.000000,80498.242188,23025766
2021-02-15,83800.000000,84500.000000,83300.000000,84200.000000,83063.140625,23529706
2021-02-16,84500.000000,86000.000000,84200.000000,84900.000000,83753.687500,20483100
2021-02-17,83900.000000,84200.000000,83000.000000,83200.000000,82076.632813,18307735
2021-02-18,83200.000000,83600.000000,82100.000000,82100.000000,80991.492188,21327683
2021-02-19,82300.000000,82800.000000,81000.000000,82600.000000,81484.742188,25880879
2021-02-22,83800.000000,84200.000000,82200.000000,82200.000000,81090.132813,25419886
2021-02-23,81200.000000,82900.000000,81100.000000,82000.000000,80892.835938,20587314
2021-02-24,81800.000000,83600.000000,81300.000000,82000.000000,80892.835938,26807651
2021-02-25,84000.000000,85400.000000,83000.000000,85300.000000,84148.281250,34155986
2021-02-26,82800.000000,83400.000000,82000.000000,82500.000000,81386.093750,38520800
2021-03-02,85100.000000,85300.000000,83000.000000,83600.000000,82471.234375,33498180
2021-03-03,83500.000000,84000.000000,82800.000000,84000.000000,82865.835938,19882132
2021-03-04,82600.000000,83200.000000,82200.000000,82400.000000,81287.437500,24348331
2021-03-05,81100.000000,82600.000000,81100.000000,82100.000000,80991.492188,20508971
2021-03-08,82900.000000,83000.000000,81600.000000,82000.000000,80892.835938,17641256
2021-03-09,81400.000000,81900.000000,80600.000000,81400.000000,80300.945313,25420764
2021-03-10,82400.000000,82500.000000,80700.000000,80900.000000,79807.687500,20038422
2021-03-11,81000.000000,82500.000000,81000.000000,82000.000000,80892.835938,23818297
2021-03-12,83100.000000,83500.000000,82400.000000,82800.000000,81682.039063,13530573
2021-03-15,82800.000000,82900.000000,81800.000000,81800.000000,80695.546875,13735798
